Date,Open,High,Low,Close,Adj Close,Volume
2010-03-01,7500.000000,18750.000000,5000.000000,7500.000000,7500.000000,1
2010-04-01,7500.000000,18750.000000,6250.000000,8750.000000,8750.000000,1
2010-05-01,8750.000000,18750.000000,3750.000000,5000.000000,5000.000000,1
2010-06-01,5000.000000,18750.000000,5000.000000,6250.000000,6250.000000,0
2010-07-01,6250.000000,6250.000000,3750.000000,3750.000000,3750.000000,0
2010-08-01,2500.000000,8750.000000,2500.000000,3750.000000,3750.000000,1
2010-09-01,18750.000000,18750.000000,2500.000000,6250.000000,6250.000000,0
2010-10-01,6250.000000,7500.000000,2500.000000,5000.000000,5000.000000,0
2010-11-01,5000.000000,5000.000000,2500.000000,2500.000000,2500.000000,0
2010-12-01,2500.000000,31250.000000,2500.000000,10000.000000,10000.000000,10
2011-01-01,10000.000000,20000.000000,5000.000000,8750.000000,8750.000000,16
2011-02-01,8750.000000,155000.000000,7500.000000,18750.000000,18750.000000,35
2011-03-01,18750.000000,40000.000000,16250.000000,23750.000000,23750.000000,0
2011-04-01,21250.000000,27500.000000,16250.000000,21250.000000,21250.000000,0
2011-05-01,21250.000000,27500.000000,12500.000000,15000.000000,15000.000000,0
2011-06-01,15000.000000,18750.000000,11250.000000,11250.000000,11250.000000,0
2011-07-01,11250.000000,16250.000000,7500.000000,8750.000000,8750.000000,0
2011-08-01,8750.000000,16250.000000,6250.000000,13750.000000,13750.000000,0
2011-09-01,13750.000000,31250.000000,8750.000000,30000.000000,30000.000000,0
2011-10-01,18750.000000,23750.000000,10000.000000,17500.000000,17500.000000,0
2011-11-01,16250.000000,28750.000000,10000.000000,23750.000000,23750.000000,0
2011-12-01,22500.000000,22500.000000,12500.000000,18750.000000,18750.000000,0
2012-01-01,18750.000000,20000.000000,6250.000000,12500.000000,12500.000000,0
2012-02-01,12500.000000,21250.000000,6250.000000,20000.000000,20000.000000,0
2012-03-01,20000.000000,47500.000000,11250.000000,26250.000000,26250.000000,2
2012-04-01,21250.000000,65000.000000,15000.000000,28750.000000,28750.000000,3
2012-05-01,28750.000000,52500.000000,13750.000000,27500.000000,27500.000000,5
2012-06-01,27500.000000,27500.000000,15000.000000,21250.000000,21250.000000,0
2012-07-01,23750.000000,23750.000000,10000.000000,15000.000000,15000.000000,0
2012-08-01,12500.000000,20000.000000,7500.000000,12500.000000,12500.000000,0
2012-09-01,12500.000000,12500.000000,7500.000000,11250.000000,11250.000000,0
2012-10-01,11250.000000,22500.000000,7500.000000,12500.000000,12500.000000,4
2012-11-01,13750.000000,18750.000000,10000.000000,15000.000000,15000.000000,0
2012-12-01,15000.000000,18750.000000,7500.000000,7500.000000,7500.000000,0
2013-01-01,7500.000000,15000.000000,7500.000000,12500.000000,12500.000000,0
2013-02-01,8750.000000,17500.000000,6250.000000,10000.000000,10000.000000,0
2013-03-01,10000.000000,30000.000000,8750.000000,11250.000000,11250.000000,39
2013-04-01,11250.000000,16250.000000,7500.000000,10000.000000,10000.000000,25
2013-05-01,10000.000000,16250.000000,7500.000000,10000.000000,10000.000000,12
2013-06-01,11250.000000,11250.000000,6250.000000,6250.000000,6250.000000,7
2013-07-01,6250.000000,15000.000000,6250.000000,7500.000000,7500.000000,6
2013-08-01,8750.000000,12500.000000,5000.000000,7500.000000,7500.000000,11
2013-09-01,7500.000000,8750.000000,3750.000000,5000.000000,5000.000000,7
2013-10-01,5000.000000,8750.000000,2500.000000,3750.000000,3750.000000,19
2013-11-01,6250.000000,6250.000000,2500.000000,3750.000000,3750.000000,2
2013-12-01,3750.000000,5000.000000,2500.000000,5000.000000,5000.000000,0
2014-01-01,5000.000000,7500.000000,1500.000000,3000.000000,3000.000000,4
2014-02-01,3000.000000,5000.000000,1900.000000,3750.000000,3750.000000,1
2014-03-01,2005.000000,14000.000000,2005.000000,13500.000000,13500.000000,29
2014-04-01,12500.000000,14800.000000,5050.000000,9000.000000,9000.000000,4
2014-05-01,10000.000000,25000.000000,7500.000000,11500.000000,11500.000000,7
2014-06-01,6500.000000,22000.000000,6500.000000,13500.000000,13500.000000,0
2014-07-01,19000.000000,19000.000000,6500.000000,7500.000000,7500.000000,3
2014-08-01,6500.000000,13500.000000,3250.000000,7000.000000,7000.000000,45
2014-09-01,7000.000000,7000.000000,3000.000000,4995.000000,4995.000000,3
2014-10-01,4995.000000,7000.000000,1555.000000,2490.000000,2490.000000,3
2014-11-01,2005.000000,2490.000000,520.000000,1745.000000,1745.000000,46
2014-12-01,1745.000000,1745.000000,310.000000,900.000000,900.000000,96
2015-01-01,900.000000,2370.000000,315.000000,555.000000,555.000000,467
2015-02-01,750.000000,1000.000000,350.000000,440.000000,440.000000,451
2015-03-01,450.000000,450.000000,275.000000,275.000000,275.000000,63
2015-04-01,275.000000,300.000000,255.000000,270.000000,270.000000,26
2015-05-01,270.000000,315.000000,155.000000,260.000000,260.000000,41
2015-06-01,260.000000,300.000000,170.000000,200.000000,200.000000,18
2015-07-01,200.000000,400.000000,150.000000,275.000000,275.000000,57
2015-08-01,275.000000,400.000000,125.000000,250.000000,250.000000,21
2015-09-01,250.000000,350.000000,155.000000,310.000000,310.000000,5
2015-10-01,310.000000,310.000000,155.000000,295.000000,295.000000,1
2015-11-01,295.000000,295.000000,200.000000,250.000000,250.000000,1
2015-12-01,250.000000,250.000000,110.000000,194.500000,194.500000,7
2016-01-01,194.500000,250.000000,155.000000,250.000000,250.000000,0
2016-02-01,130.000000,570.500000,130.000000,375.000000,375.000000,79
2016-03-01,375.000000,750.000000,125.000000,200.000000,200.000000,89
2016-04-01,200.000000,230.000000,110.000000,140.000000,140.000000,179
2016-05-01,155.000000,220.000000,75.000000,120.000000,120.000000,440
2016-06-01,120.000000,120.000000,65.000000,75.000000,75.000000,35
2016-07-01,75.000000,121.500000,75.000000,75.000000,75.000000,12
2016-08-01,75.000000,125.000000,75.000000,100.000000,100.000000,9
2016-09-01,100.000000,115.000000,65.000000,75.000000,75.000000,86
2016-10-01,75.000000,85.000000,53.000000,85.000000,85.000000,306
2016-11-01,100.000000,100.000000,60.000000,90.000000,90.000000,101
2016-12-01,75.000000,105.000000,60.000000,90.000000,90.000000,85
2017-01-01,90.000000,100.000000,50.000000,55.000000,55.000000,136
2017-02-01,80.000000,100.000000,55.000000,55.000000,55.000000,88
2017-03-01,55.000000,165.000000,25.000000,40.000000,40.000000,25006
2017-04-01,40.000000,50.000000,10.000000,20.000000,20.000000,53970
2017-05-01,20.000000,20.000000,5.000000,15.000000,15.000000,40659
2017-06-01,15.000000,15.000000,5.000000,10.000000,10.000000,51425
2017-07-01,5.000000,10.000000,5.000000,5.000000,5.000000,4906
2017-08-01,10.000000,10.000000,5.000000,10.000000,10.000000,4798
2017-09-01,5.000000,10.000000,5.000000,10.000000,10.000000,5838
2017-10-01,10.000000,75.500000,5.000000,20.000000,20.000000,113219
2017-11-01,20.000000,25.000000,7.500000,15.000000,15.000000,21210
2017-12-01,10.000000,15.000000,5.000000,10.000000,10.000000,16986
2018-01-01,10.000000,27.500000,10.000000,20.000000,20.000000,29769
2018-02-01,20.000000,20.000000,10.000000,10.000000,10.000000,11529
2018-03-01,15.000000,20.000000,10.000000,20.000000,20.000000,28497
2018-04-01,20.000000,20.000000,5.000000,10.000000,10.000000,28800
2018-05-01,10.000000,16.000000,0.500000,5.110000,5.110000,29517
2018-06-01,5.110000,7.100000,2.410000,6.850000,6.850000,12208
2018-07-01,7.000000,10.000000,4.000000,6.110000,6.110000,27419
2018-08-01,5.800000,7.000000,1.220000,2.378000,2.378000,66596
2018-09-01,2.378000,3.450000,0.850000,1.100000,1.100000,81094
2018-10-01,1.100000,1.700000,0.455000,0.738000,0.738000,159413
2018-11-01,0.730000,0.800000,0.200000,0.250000,0.250000,810637
2018-12-01,0.265000,0.281000,0.080000,0.120000,0.120000,1786324
2019-01-01,0.120000,0.290000,0.020000,0.020000,0.020000,9720807
2019-02-01,0.030000,0.999900,0.010000,0.010600,0.010600,5946567
2019-03-01,0.015000,0.018000,0.010800,0.014700,0.014700,2410578
2019-04-01,0.021000,0.027000,0.006500,0.011300,0.011300,13329540
2019-05-01,0.012950,0.012950,0.007200,0.009080,0.009080,4415247
2019-06-01,0.009600,0.068400,0.007300,0.038000,0.038000,9973637
2019-07-01,0.040000,0.040000,0.008500,0.008600,0.008600,12413095
2019-08-01,0.009900,0.009900,0.004000,0.005000,0.005000,32841830
2019-09-01,0.005000,0.007400,0.003100,0.005800,0.005800,44366225
2019-10-01,0.006050,0.006400,0.003100,0.003300,0.003300,36546517
2019-11-01,0.003400,0.003700,0.002000,0.002490,0.002490,20866641
2019-12-01,0.002400,0.002700,0.001430,0.001430,0.001430,20439379
2020-01-01,0.001430,0.002400,0.001100,0.001200,0.001200,45726996
2020-02-01,0.001400,0.001600,0.000400,0.000600,0.000600,149923202
2020-03-01,0.000550,0.000900,0.000400,0.000600,0.000600,224168750
2020-04-01,0.000500,0.003300,0.000300,0.001200,0.001200,918940794
2020-05-01,0.001300,0.001400,0.000600,0.000800,0.000800,473141199
2020-06-01,0.000900,0.001500,0.000600,0.000800,0.000800,472432459
2020-07-01,0.000800,0.001000,0.000600,0.000600,0.000600,659956734
2020-08-01,0.000700,0.000800,0.000500,0.000600,0.000600,427999865
2020-09-01,0.000700,0.000800,0.000500,0.000600,0.000600,260738184
2020-10-01,0.000600,0.000700,0.000500,0.000500,0.000500,81945917
2020-11-01,0.000600,0.000700,0.000400,0.000570,0.000570,140745745
2020-12-01,0.000600,0.012000,0.000600,0.001600,0.001600,5896150564
2021-01-01,0.001600,0.005500,0.001200,0.002700,0.002700,5984341859
2021-02-01,0.002700,0.019800,0.002200,0.005500,0.005500,6020159003
2021-03-01,0.005950,0.006600,0.002000,0.002100,0.002100,3855513738
2021-04-01,0.002100,0.002500,0.001100,0.001200,0.001200,7514172772
2021-05-01,0.001100,0.001700,0.000500,0.000700,0.000700,10096228191
2021-06-01,0.000700,0.000700,0.000400,0.000500,0.000500,11569909662
2021-07-01,0.000500,0.000600,0.000290,0.000400,0.000400,7479847540
2021-08-01,0.000400,0.000400,0.000200,0.000300,0.000300,9212114333
2021-09-01,0.000400,0.000400,0.000200,0.000300,0.000300,11121339427
2021-10-01,0.000400,0.000400,0.000200,0.000250,0.000250,8664593750
2021-11-01,0.000300,0.000300,0.000200,0.000300,0.000300,4697119215
2021-12-01,0.000300,0.000300,0.000100,0.000200,0.000200,5150817401
2022-01-01,0.000200,0.000300,0.000100,0.000200,0.000200,1858736446
2022-02-01,0.000200,0.000300,0.000100,0.000200,0.000200,1762055234
2022-03-01,0.000200,0.000300,0.000100,0.000200,0.000200,1779332639
2022-04-01,0.000200,0.000300,0.000100,0.000200,0.000200,1698751504
2022-05-01,0.000100,0.000200,0.000100,0.000200,0.000200,1260145217
2022-06-01,0.000200,0.000200,0.000100,0.000150,0.000150,1189596183
2022-07-01,0.000100,0.000200,0.000100,0.000100,0.000100,949161714
2022-08-01,0.000100,0.000200,0.000100,0.000100,0.000100,917381038
2022-09-01,0.000100,0.000200,0.000100,0.000150,0.000150,1067133543
2022-10-01,0.000200,0.000200,0.000100,0.000200,0.000200,1294476832
2022-11-01,0.000200,0.000200,0.000100,0.000100,0.000100,669642477
2022-12-01,0.000100,0.000200,0.000050,0.000050,0.000050,904751699
2023-01-01,0.000100,0.000200,0.000050,0.000150,0.000150,1039430168
2023-02-01,0.000100,0.000200,0.000050,0.000100,0.000100,571348655
2023-03-01,0.000100,0.000100,0.000050,0.000100,0.000100,257221967
2023-04-01,0.000050,0.000100,0.000050,0.000100,0.000100,212808204
2023-05-01,0.000100,0.000100,0.000050,0.000100,0.000100,217295567
2023-06-01,0.000100,0.000100,0.000050,0.000100,0.000100,107642197
2023-07-01,0.000100,0.000100,0.000050,0.000100,0.000100,87567778
2023-08-01,0.000100,0.000100,0.000010,0.000100,0.000100,103033794
2023-09-01,0.000050,0.000100,0.000050,0.000100,0.000100,99359070
2023-10-01,0.000100,0.000100,0.000100,0.000100,0.000100,10514398
