Date,Open,High,Low,Close,Adj Close,Volume
2022-01-01,9.850000,10.000000,9.825000,9.890000,9.890000,1145200
2022-02-01,9.880000,9.900000,9.820000,9.870000,9.870000,1015800
2022-03-01,9.870000,9.940000,9.870000,9.915000,9.915000,229400
2022-04-01,9.920000,9.960000,9.910000,9.940000,9.940000,202400
2022-05-01,9.950000,9.975000,9.910000,9.950000,9.950000,529200
2022-06-01,9.940000,10.020000,9.930000,9.960000,9.960000,661100
2022-07-01,9.960000,10.030000,9.960000,10.000000,10.000000,91500
2022-08-01,10.010000,10.050000,9.980000,10.025000,10.025000,2844400
2022-09-01,10.050000,10.080000,10.020000,10.020000,10.020000,215000
2022-10-01,10.040000,10.120000,10.020000,10.090000,10.090000,654200
2022-11-01,10.110000,10.150000,10.090000,10.150000,10.150000,567700
2022-12-01,10.150000,10.650000,10.130000,10.240000,10.240000,181700
2023-01-01,10.240000,11.240000,10.240000,10.310000,10.310000,3830000
2023-02-01,10.310000,10.390000,10.310000,10.380000,10.380000,2974400
2023-03-01,10.360000,10.450000,10.360000,10.450000,10.450000,1588100
2023-04-01,10.430000,10.530000,10.430000,10.510000,10.510000,485300
2023-05-01,10.510000,10.580000,7.730000,8.200000,8.200000,3044400
2023-06-01,8.340000,9.010000,3.740000,4.350000,4.350000,3541100
2023-07-01,4.410000,4.890000,4.260000,4.350000,4.350000,1341500
2023-08-01,4.380000,4.700000,3.800000,3.850000,3.850000,467900
2023-09-01,3.870000,4.670000,3.830000,3.900000,3.900000,455900
2023-10-01,3.910000,3.950000,3.800000,3.850000,3.850000,43700
