Date,Open,High,Low,Close,Adj Close,Volume
2010-03-01,0.033900,0.039410,0.029950,0.035470,0.035470,7552975
2010-04-01,0.023650,0.035470,0.018130,0.031530,0.031530,544234
2010-05-01,0.027590,0.028380,0.026350,0.027950,0.027950,294312
2010-06-01,0.028750,0.050300,0.023950,0.047910,0.047910,10270932
2010-07-01,0.047910,0.060680,0.047910,0.059890,0.059890,6027553
2010-08-01,0.059090,0.060680,0.058290,0.058290,0.058290,6977159
2010-09-01,0.058290,0.063880,0.058290,0.061480,0.061480,3676063
2010-10-01,0.057490,0.057490,0.031940,0.039920,0.039920,121385
2010-11-01,0.047910,0.047910,0.043120,0.047910,0.047910,236135
2010-12-01,0.047910,0.056360,0.044720,0.056360,0.056360,1063400
2011-01-01,0.061060,0.065760,0.032880,0.032880,0.032880,352827
2011-02-01,0.056360,0.056360,0.035700,0.044150,0.044150,4019526
2011-03-01,0.044150,0.056360,0.044150,0.054480,0.054480,591663
2011-04-01,0.040390,0.054480,0.037580,0.038520,0.038520,214224
2011-05-01,0.040390,0.061060,0.040390,0.052610,0.052610,717487
2011-06-01,0.052610,0.061060,0.052610,0.061060,0.061060,435455
2011-07-01,0.061060,0.067640,0.061060,0.066700,0.066700,257712
2011-08-01,0.046970,0.046970,0.046970,0.046970,0.046970,96864
2011-09-01,0.065760,0.065760,0.062940,0.062940,0.062940,277541
2011-10-01,0.054480,0.070450,0.046970,0.051670,0.051670,309772
2011-11-01,0.056360,0.071390,0.056360,0.068580,0.068580,1165663
2011-12-01,0.068580,0.068580,0.056360,0.056360,0.056360,47493
2012-01-01,0.056360,0.070450,0.056360,0.070450,0.070450,106452
2012-02-01,0.070450,0.070450,0.065760,0.065760,0.065760,8516
2012-03-01,0.065760,0.066700,0.057300,0.057300,0.057300,10646
2012-04-01,0.057300,0.061060,0.051670,0.054480,0.054480,369597
2012-05-01,0.046970,0.046970,0.046970,0.046970,0.046970,102078
2012-06-01,0.046970,0.047910,0.042270,0.042270,0.042270,183146
2012-07-01,0.042270,0.046970,0.042270,0.046970,0.046970,31935
2012-08-01,0.046970,0.046970,0.046970,0.046970,0.046970,117416
2012-09-01,0.046970,0.046970,0.042270,0.043210,0.043210,73718
2012-10-01,0.043210,0.056360,0.043210,0.056360,0.056360,181807
2012-11-01,0.056360,0.056360,0.045090,0.045090,0.045090,4012
2012-12-01,0.045090,0.045090,0.044150,0.044150,0.044150,2289
2013-01-01,0.044150,0.058240,0.044150,0.058240,0.058240,111774
2013-02-01,0.058240,0.058240,0.042270,0.048850,0.048850,326696
2013-03-01,0.045090,0.046970,0.044150,0.046970,0.046970,148544
2013-04-01,0.046970,0.051670,0.039450,0.041330,0.041330,262516
2013-05-01,0.041330,0.046030,0.040390,0.046030,0.046030,184785
2013-06-01,0.046030,0.046970,0.038520,0.040390,0.040390,227192
2013-07-01,0.046970,0.053550,0.042270,0.049790,0.049790,2529026
2013-08-01,0.050730,0.053550,0.050730,0.053550,0.053550,7180141
2013-09-01,0.053550,0.062000,0.052610,0.060120,0.060120,2664483
2013-10-01,0.060120,0.066700,0.057300,0.065760,0.065760,694983
2013-11-01,0.065760,0.071390,0.065760,0.071390,0.071390,254497
2013-12-01,0.071390,0.075150,0.071390,0.075150,0.075150,68180
2014-01-01,0.075150,0.082670,0.075150,0.075150,0.075150,5389373
2014-02-01,0.075150,0.098640,0.075150,0.098640,0.098640,10401632
2014-03-01,0.098640,0.103330,0.098640,0.098640,0.098640,28474
2014-04-01,0.098640,0.108030,0.093940,0.108030,0.108030,860420
2014-05-01,0.108030,0.108030,0.090180,0.108030,0.108030,3925015
2014-06-01,0.103330,0.112730,0.103330,0.112730,0.112730,2566038
2014-07-01,0.112730,0.117420,0.103330,0.112730,0.112730,2276265
2014-08-01,0.112730,0.112730,0.108030,0.108030,0.108030,370452
2014-09-01,0.112730,0.112730,0.108030,0.108030,0.108030,2071169
2014-10-01,0.108030,0.112730,0.089240,0.093940,0.093940,4360256
2014-11-01,0.093940,0.117420,0.093940,0.117420,0.117420,340668
2014-12-01,0.117420,0.117420,0.103330,0.108030,0.108030,1161289
