Date,Open,High,Low,Close,Adj Close,Volume
2010-03-01,3.450000,4.000000,2.800000,4.000000,3.006944,16600
2010-04-01,4.000000,4.250000,3.150000,3.550000,2.668662,14800
2010-05-01,3.550000,4.950000,3.550000,4.500000,3.382813,10100
2010-06-01,4.500000,4.500000,3.770000,4.490000,3.453111,9900
2010-07-01,4.490000,4.750000,4.250000,4.750000,3.653069,4000
2010-08-01,4.750000,5.000000,3.750000,4.600000,3.537709,9000
2010-09-01,4.600000,4.600000,2.750000,2.910000,2.237985,11100
2010-10-01,2.910000,4.390000,2.910000,2.960000,2.276439,5100
2010-11-01,4.430000,4.430000,3.250000,4.050000,3.114722,8200
2010-12-01,4.050000,4.600000,4.050000,4.060000,3.122412,7600
2011-01-01,4.060000,4.490000,4.060000,4.200000,3.230082,2500
2011-02-01,4.100000,4.300000,4.000000,4.250000,3.268535,6400
2011-03-01,4.250000,4.250000,3.400000,4.000000,3.076269,7200
2011-04-01,4.200000,4.600000,3.760000,4.360000,3.353132,14800
2011-05-01,4.360000,4.590000,3.750000,4.200000,3.289213,8900
2011-06-01,4.200000,4.590000,4.000000,4.050000,3.171742,35900
2011-07-01,4.240000,4.500000,4.100000,4.100000,3.210899,4900
2011-08-01,4.100000,4.240000,3.600000,4.000000,3.132584,9700
2011-09-01,4.000000,4.200000,3.890000,4.200000,3.289213,9100
2011-10-01,4.200000,4.200000,3.550000,3.600000,2.819326,7600
2011-11-01,3.950000,3.950000,2.590000,3.900000,3.054270,29200
2011-12-01,4.000000,4.000000,3.150000,3.510000,2.748843,1800
2012-01-01,3.500000,3.800000,3.240000,3.550000,2.780169,16700
2012-02-01,4.000000,4.200000,3.750000,4.000000,3.132584,6900
2012-03-01,3.900000,4.200000,3.750000,3.900000,3.054270,14200
2012-04-01,4.100000,4.150000,3.510000,3.750000,2.936798,10000
2012-05-01,4.100000,4.100000,3.430000,4.050000,3.171742,14500
2012-06-01,4.040000,4.040000,3.410000,4.000000,3.205435,8100
2012-07-01,4.000000,4.010000,3.550000,3.750000,3.005095,16700
2012-08-01,3.950000,4.050000,3.300000,3.890000,3.117286,9100
2012-09-01,3.890000,4.200000,3.700000,4.030000,3.229476,13400
2012-10-01,4.030000,4.580000,4.030000,4.580000,3.670223,16600
2012-11-01,4.310000,5.000000,4.310000,4.460000,3.574060,5700
2012-12-01,4.460000,4.750000,4.200000,4.500000,3.606115,6400
2013-01-01,4.500000,4.750000,3.810000,4.410000,3.533992,3000
2013-02-01,4.500000,5.540000,4.350000,5.270000,4.223161,27900
2013-03-01,5.400000,6.300000,5.340000,5.340000,4.279255,9700
2013-04-01,5.340000,6.300000,5.250000,6.300000,5.048562,13000
2013-05-01,5.750000,6.000000,5.300000,5.400000,4.327338,21000
2013-06-01,5.400000,6.330000,5.210000,6.330000,5.148880,7000
