Metric, 	Min, 	Max, 	Median
GICPX.csv	mse 68.72002713043723,	r2 -0.44157120275787265,	mae: 7.082781511017069
GIDHX.csv	mse 0.4955940469261749,	r2 -0.777827721307321,	mae: 0.6420761986442339
GIZRX.csv	mse 3.4021394536855665,	r2 -4.573270854880326,	mae: 1.4501344858700467
GLCUX.csv	mse 555.9108363325577,	r2 -80.18634837026951,	mae: 23.138263224394816
GLIRX.csv	mse 0.3249866388159457,	r2 -0.268784030001908,	mae: 0.4971450787127376
GMAGX.csv	mse 4.665351187123608,	r2 -92.81876244672698,	mae: 1.9128786148483286
GMOEX.csv	mse 166.703193176755,	r2 -2.8396954270838335,	mae: 10.5720743049333
GMWEX.csv	mse 1.4942201741960863,	r2 -1.0231358914119202,	mae: 1.0145142207333728
GNSRX.csv	mse 48.10928495584606,	r2 -0.0002535006752242275,	mae: 6.462914640131006
GOGFX.csv	mse 140.32099002697026,	r2 -7.815783767277397,	mae: 11.499676704734231
GOIIX.csv	mse 2.499720687002496,	r2 -0.41242045443428776,	mae: 1.4247773138162478
GPPSX.csv	mse 0.0012356981192027615,	r2 -1.4474654649703615,	mae: 0.03297276947373836
GQGIX.csv	mse 41.71804249848354,	r2 -77.52513910042363,	mae: 6.358889773927848
GSAYX.csv	mse 1.0083350883859372,	r2 -5.317724400349644,	mae: 0.8983352625862513
GSGAX.csv	mse 2.6496955896845384,	r2 -2.0998841669894506,	mae: 1.2965593678608798
GSPAX.csv	mse 3.756002840695214,	r2 -2.716567249666215,	mae: 1.6838382566856593
GSRKX.csv	mse 9.992033824265981,	r2 -11.193425176251596,	mae: 2.975570006727498
GSSFX.csv	mse 4.846389994195961,	r2 -33.82447045560517,	mae: 2.1791567675546846
GTRAX.csv	mse 2.3377207836892286,	r2 -2.199354962621802,	mae: 1.2354283920325633
GTTUX.csv	mse 223.83341086098602,	r2 -29.505430631036116,	mae: 14.415729877588792
GVMCX.csv	mse 44.48294725769017,	r2 -8.561502996480348,	mae: 6.179498717334543
GWHIX.csv	mse 1.594947922386568,	r2 -77.40301954243378,	mae: 1.244407059085206
HAGCX.csv	mse 216.1555728431745,	r2 -0.9461177819499598,	mae: 13.995136182031152
HBGHX.csv	mse 48.05784173131465,	r2 -2.3556236048768846,	mae: 6.7648128836838515
HBNBX.csv	mse 2.01731093212079,	r2 -0.9183213240922334,	mae: 1.1612556375964183
HDCTX.csv	mse 17.5291525825445,	r2 -86.5923549020201,	mae: 4.10727508213207
HDGSX.csv	mse 89.15391335027402,	r2 -28.811852568494288,	mae: 9.278736312474539
HDVIX.csv	mse 2.1965362521902674,	r2 -0.709793153641703,	mae: 1.2087188357134222
HEIFX.csv	mse 8.362750612099775,	r2 -5.589401757643362,	mae: 2.78310589105089
HEOTX.csv	mse 44.646720045559796,	r2 -74.69643182890611,	mae: 6.43075579437473
HERSX.csv	mse 4.593016612739665,	r2 -1.869754328525734,	mae: 1.8997043137716816
HFHIX.csv	mse 0.0906402848731226,	r2 0.40990676930636516,	mae: 0.27169430107661496
HFHYX.csv	mse 0.09584967281567228,	r2 0.37456492549997533,	mae: 0.28612385029862336
HFKVX.csv	mse 0.9198343809384475,	r2 -13.180890444324115,	mae: 0.9263360592065109
HFMRX.csv	mse 56.3260938793912,	r2 -0.5887711463039127,	mae: 6.98107966050174
HGHAX.csv	mse 23.744057763987644,	r2 -0.4288023186810659,	mae: 3.846273714595922
HGXIX.csv	mse 40.680827742261,	r2 -156.97445087470277,	mae: 6.26086501320199
HGXRX.csv	mse 39.84546407929954,	r2 -157.51005103649754,	mae: 6.1955465670879555
HIBSX.csv	mse 103.25111101910844,	r2 -1.0550692089353668,	mae: 9.13478806105577
HIISX.csv	mse 5.578289352870162,	r2 -9.595872154647097,	mae: 2.2498545712399634
HNCRX.csv	mse 8.448873778098562,	r2 -0.23793208778449948,	mae: 2.6367211309824725
HQIIX.csv	mse 28.8027335814706,	r2 -15.095335455917521,	mae: 5.261199700070091
HRCPX.csv	mse 76.47469013101431,	r2 -0.3080210618874588,	mae: 7.5463504177244385
HROAX.csv	mse 3.0587265937953005,	r2 -22.221487343222464,	mae: 1.720897459623943
HSDAX.csv	mse 0.13902966162485997,	r2 -0.23626826199066242,	mae: 0.337853945632027
HSLRX.csv	mse 111.19063027554995,	r2 0.2113218769025289,	mae: 7.720331843905187
HSNRX.csv	mse 1.9602190054410964,	r2 -2.5821392470168374,	mae: 1.194174022170691
HUDIX.csv	mse 1.117786151334035,	r2 -2.822013458666684,	mae: 0.8284938897867838
HVOYX.csv	mse 39.88998133910556,	r2 -20.509902330809435,	mae: 6.199687352481171
HWLIX.csv	mse 119.23051145220944,	r2 -17.896082155894106,	mae: 10.64442058893182
IATCX.csv	mse 16.77137626059541,	r2 -8.889830420640124,	mae: 3.976364779314239
IBLLX.csv	mse 9.024542594627569,	r2 -0.623939509720389,	mae: 2.744710955071024
ICEYX.csv	mse 27.527107022101546,	r2 -1.1765417286621171,	mae: 4.598512018747043
ICPUX.csv	mse 3.220351412215867,	r2 -19.86322650528074,	mae: 1.7401749479490476
ICTTX.csv	mse 13.988673878922487,	r2 -0.08292325648592191,	mae: 2.880704242064142
IEMJX.csv	mse 34.59396193914192,	r2 -4.747067432500252,	mae: 5.156054780082544
IENYX.csv	mse 810.996673380616,	r2 -26.870746692812446,	mae: 26.083854742679375
IEOPX.csv	mse 23.812797025601228,	r2 0.15892582017631451,	mae: 4.280092721325498
IEOTX.csv	mse 25.54500389777558,	r2 0.1291867681028157,	mae: 4.484023197101485
IFAFX.csv	mse 9.919956021744982,	r2 -4.017929901991286,	mae: 2.984573487497706
IFAIX.csv	mse 10.872184682708198,	r2 -101.24865986827432,	mae: 3.2662887768677114
IFBFX.csv	mse 1.5379799588454137,	r2 -19.548681860082297,	mae: 1.212699758930728
IGZAX.csv	mse 0.5687745656095554,	r2 -7.195334410093327,	mae: 0.6750491732197486
IHAYX.csv	mse 1.013025272153056,	r2 0.6368707999924053,	mae: 0.8451659858882348
IHYAX.csv	mse 0.20189367906116043,	r2 0.4774764919133879,	mae: 0.38970946291501096
IIBTX.csv	mse 2.417132388887302,	r2 -1.29704442505261,	mae: 1.219051772002242
IIMDX.csv	mse 3.386654766042722,	r2 0.13196507738504748,	mae: 1.784014332640096
IIRGX.csv	mse 5.429801661775408,	r2 -0.7244783069648979,	mae: 2.054058894697205
IIRSX.csv	mse 28.893536823933555,	r2 -4.352346617346303,	mae: 5.217427751385829
IMLLX.csv	mse 12.162105152519555,	r2 -5.879350329084932,	mae: 3.392240708123929
INPEX.csv	mse 0.5956256010942874,	r2 -0.11043002578149119,	mae: 0.7025314297449619
INVYX.csv	mse 16.36288374254311,	r2 -1.1848896272506293,	mae: 3.4059670963416733
IPLSX.csv	mse 27.076288657985273,	r2 -0.023548613028402388,	mae: 5.007676655537882
IRPVX.csv	mse 8.599941377711344,	r2 -4.118750855794015,	mae: 2.68454056239441
ISGKX.csv	mse 3.6096245518916366,	r2 -1.015543761547037,	mae: 1.6597213346382524
ISJBX.csv	mse 7.6978791245081455,	r2 -0.8668261028431028,	mae: 2.179432496922713
ISKAX.csv	mse 1.8333537597486038,	r2 -0.37684219596485913,	mae: 1.2022567120396654
ISNTX.csv	mse 10.539019465556528,	r2 -0.08185167300807428,	mae: 3.011617291053402
ISOPX.csv	mse 43.412216722960885,	r2 -0.8071833533689976,	mae: 6.056538610813307
ITBVX.csv	mse 6.646116852703517,	r2 -21.387262696382315,	mae: 2.4568425715693887
IVKIX.csv	mse 38.855384613448365,	r2 -22.018354940969022,	mae: 5.894839356424354
IXISX.csv	mse 3.1102056317213247,	r2 -0.346409043245957,	mae: 1.4404738865174227
IYSIX.csv	mse 40.12156797728026,	r2 -0.015564883276334207,	mae: 5.895499680864806
JABJX.csv	mse 0.3379523670067244,	r2 -16.400293495769592,	mae: 0.568267749666977
JAOSX.csv	mse 26.37189679141227,	r2 -2.736156658260412,	mae: 4.129715593092919
JAQTX.csv	mse 12.965946005080589,	r2 -3.0523166856181856,	mae: 3.117630045012858
JARTX.csv	mse 90.55210001582194,	r2 -0.6647731543741393,	mae: 7.493738286638036
JASOX.csv	mse 78.00272629620142,	r2 -29.170360246063094,	mae: 8.386145934797309
JCAPX.csv	mse 106.72068541755372,	r2 -0.6887992011189219,	mae: 8.222678373377715
JCVWX.csv	mse 135.03293633706488,	r2 -13.938193883923562,	mae: 11.446677758802474
JDESX.csv	mse 33.469565724131215,	r2 -2.776310665457815,	mae: 4.930224549455554
JESRX.csv	mse 27.706240852749726,	r2 -40.078953725555216,	mae: 5.056496496903112
JFAIX.csv	mse 105.77561057833485,	r2 -30.52301161277887,	mae: 9.594073586431907
JFEAX.csv	mse 14.845155052442278,	r2 -17.96153996622709,	mae: 3.6688841241691996
JFHYX.csv	mse 0.22416160018098724,	r2 -54.3509077685453,	mae: 0.4679089169988427
JFIGX.csv	mse 0.22408296187148782,	r2 -0.8747347266182848,	mae: 0.42858915082958016
JHYFX.csv	mse 0.34784789991557863,	r2 0.3320421761939014,	mae: 0.5053498303860411
JHYRX.csv	mse 0.3472328484239223,	r2 0.3326725319678214,	mae: 0.5042694277185038
JIAFX.csv	mse 3.9560549025372325,	r2 -16.85975991638796,	mae: 1.8823285900361186
JIGBX.csv	mse 5.81386498548328,	r2 -22.768955619896573,	mae: 2.3081938857938438
JITCX.csv	mse 0.5387909280487553,	r2 -0.4457396595360632,	mae: 0.6463809021067106
JLBAX.csv	mse 1.7126649715641464,	r2 -0.6908249168258198,	mae: 1.2281657674867859
JLGIX.csv	mse 23.510274235892574,	r2 -0.6440554861084218,	mae: 4.556849212022831
JLHGX.csv	mse 3.6877858577930476,	r2 -0.16795038464335232,	mae: 1.5402789580070912
JLPCX.csv	mse 6.672678636027275,	r2 0.6851040782263287,	mae: 1.9165826526581071
JLPYX.csv	mse 50.05234804353225,	r2 -15.448738415567423,	mae: 6.841419366870426
JLVZX.csv	mse 60.23354448890837,	r2 -61.14233769417197,	mae: 7.687210120733383
JMADX.csv	mse 0.7630676483699457,	r2 -62.44913788672573,	mae: 0.7658652882371865
JMIEX.csv	mse 146.20146876567654,	r2 -1.9505574310066396,	mae: 10.949943333340094
JMKIX.csv	mse 2.0745618230303053,	r2 -1.2696240241220136,	mae: 1.1672328345243088
JMOAX.csv	mse 2.425117122531839,	r2 0.1539681508175541,	mae: 1.1850191601593665
JMTRX.csv	mse 2.8919469450715463,	r2 -3.9163837555343166,	mae: 1.3721855994420968
JNGSX.csv	mse 3.377799137963713,	r2 -0.2022484823906825,	mae: 1.636541892419845
JNOSX.csv	mse 26.430687876483265,	r2 -2.758968989116427,	mae: 4.123978052871917
JPBRX.csv	mse 9.657785422959773,	r2 -1.298652706892895,	mae: 2.890783329969455
JPVRX.csv	mse 1.7675083305400126,	r2 -1.1693629192487038,	mae: 1.1486524697933238
JRTIX.csv	mse 13.948402517778307,	r2 -107.46380160537164,	mae: 3.6539826523666066
JRTTX.csv	mse 3.920263627435079,	r2 -2.1815304779690323,	mae: 1.8019910316316858
JRTYX.csv	mse 19.06219794514705,	r2 -85.89668697415354,	mae: 4.279778707278014
JRYPX.csv	mse 3.2567629706295045,	r2 0.32428190783122757,	mae: 1.5696585334063806
JSAZX.csv	mse 9.559342573427937,	r2 0.05135372543371797,	mae: 2.7069595870374545
JSCAX.csv	mse 6.207177893979472,	r2 -0.10164106591223687,	mae: 2.0984748827511157
JSECX.csv	mse 65.23071969561954,	r2 0.2239916049568168,	mae: 7.130522878920222
JSGIX.csv	mse 17.281685882775047,	r2 -0.45751980141170434,	mae: 3.7598592913745277
JSIYX.csv	mse 5.377731606128051,	r2 -9.140119857047974,	mae: 2.235346907140159
JSIZX.csv	mse 1.5788572364232987,	r2 0.4118700101362981,	mae: 1.1592648081106562
JSLAX.csv	mse 11.881458252072447,	r2 -1.2645805142615583,	mae: 3.1647981016270457
JSLGX.csv	mse 8.79882264818185,	r2 -1.0107762578131343,	mae: 2.6966693539036806
JSNIX.csv	mse 0.3408239422298017,	r2 -172.4217704365259,	mae: 0.5244068964536723
JSRCX.csv	mse 1.5787516732194773,	r2 0.41010980863758795,	mae: 1.158523768460378
JSTCX.csv	mse 0.19346158449070083,	r2 -0.03051875025862416,	mae: 0.4061969198304434
JSVAX.csv	mse 58.41890643260841,	r2 -4.632320050583621,	mae: 7.048256585494764
JTMRX.csv	mse 0.5036330900578829,	r2 -13.972048366015345,	mae: 0.6845515418699676
JTQEX.csv	mse 4.721867679667596,	r2 -44.84830429662666,	mae: 2.1494076031803506
JTTQX.csv	mse 3.0166665477444674,	r2 -22.27513234637456,	mae: 1.65925885460013
JUTUX.csv	mse 35.69686401281922,	r2 -59.349930056183936,	mae: 5.91405376862203
JVXIX.csv	mse 20.118831905005578,	r2 0.15833060056962345,	mae: 4.042992051798001
KAMAX.csv	mse 0.15033478599927344,	r2 -9.45191283952663,	mae: 0.31257351811025025
KAMIX.csv	mse 0.1436603625617077,	r2 -8.367807647104264,	mae: 0.3049178415824984
KCEIX.csv	mse 6.5928672994251185,	r2 -397.9873698514366,	mae: 2.4851601316693235
KCXIX.csv	mse 14.014826521516776,	r2 -22.697671328788374,	mae: 3.240764495151761
KGIIX.csv	mse 19.89740923722842,	r2 -47.057776439997056,	mae: 4.340965419676582
KIFAX.csv	mse 34.12845383849456,	r2 -12.802382536743487,	mae: 5.7232903356422105
KIFYX.csv	mse 34.075946397860754,	r2 -12.788623006071926,	mae: 5.7187425621896155
KMKYX.csv	mse 107.66777106086919,	r2 -7.692208641978537,	mae: 9.433963382134682
LABFX.csv	mse 3.081341247536653,	r2 -0.040970219433116295,	mae: 1.2306347750648392
LAFFX.csv	mse 25.30490661421937,	r2 -20.942869628358643,	mae: 4.940480212233965
LAVSX.csv	mse 2.3980021316274645,	r2 -9.284406172042637,	mae: 1.420452655606503
LBSCX.csv	mse 26.076230111777207,	r2 -17.25795125795539,	mae: 4.964208102012717
LCMNX.csv	mse 5.50237788634769,	r2 -5.517160077267412,	mae: 2.100044963943415
LCMRX.csv	mse 157.3856968471926,	r2 -5.911631475044872,	mae: 11.421591777265261
LCROX.csv	mse 1.3514143520787176,	r2 -16.509708534243916,	mae: 1.1453855286434242
LEBIX.csv	mse 5.773557063191779,	r2 -193.56987628048685,	mae: 2.273204364916803
LEOIX.csv	mse 4.03798512953229,	r2 -15.502344031765109,	mae: 1.840531883753507
LEQAX.csv	mse 0.578829978996479,	r2 -0.35172633460994773,	mae: 0.6788701110876666
LFITX.csv	mse 9.040540623505121,	r2 -2.0757345455603207,	mae: 2.7413637974240976
LFRAX.csv	mse 0.2800534575924058,	r2 -4.421063943228163,	mae: 0.49129805812935956
LGBOX.csv	mse 0.4698205380330338,	r2 -11.128753349563503,	mae: 0.6042412530010701
LGLCX.csv	mse 201.09014066242588,	r2 -2.0487650557895853,	mae: 12.937503159238249
LGOQX.csv	mse 56.6101204597742,	r2 -1.0044381141786398,	mae: 6.993119989762143
LGPIX.csv	mse 417.63795902202423,	r2 -1.183593208853753,	mae: 18.169561943797863
LHYFX.csv	mse 0.24618926557659315,	r2 0.38792137130005355,	mae: 0.46735477046575435
LICVX.csv	mse 32.83385519867987,	r2 -59.727638463621105,	mae: 5.602616873795687
LIGNX.csv	mse 2.250643053286745,	r2 -18.834803886879595,	mae: 1.4623528897881803
LIIAX.csv	mse 2.9442741568833126,	r2 -2.2439548133360283,	mae: 1.3663421933210478
LIXRX.csv	mse 2.929749484734986,	r2 -0.554456406562517,	mae: 1.2537393200142681
LMARX.csv	mse 139.79574873580964,	r2 -1.3390591215943979,	mae: 9.591264129649396
LMCQX.csv	mse 64.3686227908704,	r2 -8.734413100707519,	mae: 7.812553386921043
LMIAX.csv	mse 0.18872324167000343,	r2 0.3295600566226823,	mae: 0.41107711590763807
LMVTX.csv	mse 259.8373277732952,	r2 -1.594221308197731,	mae: 12.381839492584707
LNOCX.csv	mse 6.0957377514414315,	r2 -36.400835366915956,	mae: 2.366043799139713
LNYFX.csv	mse 1.0189748335288025,	r2 -0.46778918288783067,	mae: 0.8891415239695303
LPCIX.csv	mse 3.4188500989913377,	r2 -20.199541756007566,	mae: 1.7838648348491488
LPFAX.csv	mse 0.660035746491284,	r2 -4.750329471653399,	mae: 0.6559697619004422
LPHRX.csv	mse 7.299207612545872,	r2 -1.0999090508444516,	mae: 2.202720550218272
LPRAX.csv	mse 0.7532229906996349,	r2 0.29764384760351337,	mae: 0.785069308770387
LPRRX.csv	mse 1.0888015004266245,	r2 0.11827012847563578,	mae: 0.972283651690292
LPSDX.csv	mse 5.414984610801767,	r2 -1.2397151481753816,	mae: 2.0715161899602705
LPXIX.csv	mse 0.8586974354461371,	r2 -19.860965436685266,	mae: 0.9057527268285488
LRRTX.csv	mse 0.20473755629552085,	r2 -8.162976919778064,	mae: 0.3916920656331369
LSITX.csv	mse 739.8610122935511,	r2 -6.229657894869135,	mae: 24.34935090768819
LSSIX.csv	mse 38.42649174086315,	r2 -0.12965510016951098,	mae: 4.666043229162154
LTMLX.csv	mse 35.40695159536894,	r2 -88.43183359170187,	mae: 5.781083327388605
LTSEX.csv	mse 2.5666960902340743,	r2 -0.42638440640252884,	mae: 1.2023953909654412
LUBYX.csv	mse 0.012703544732091262,	r2 -8.906433965392285,	mae: 0.10249389347849475
LYFIX.csv	mse 46.40966084637685,	r2 -103.08460686271948,	mae: 6.480244843278629
MAAUX.csv	mse 0.5149071417503587,	r2 -1.4169412727050084,	mae: 0.6053992311346627
MAMHX.csv	mse 3.7081844768782593,	r2 -0.40837238840959866,	mae: 1.5130775830705003
MAPOX.csv	mse 145.49528132041627,	r2 -0.8450573478457537,	mae: 9.173965747579656
MAUCX.csv	mse 0.013888853653463684,	r2 -1.5830308675280693,	mae: 0.09534471586807464
MBBIX.csv	mse 22.574546311596944,	r2 -22.21096553795192,	mae: 4.57119612332188
MBDFX.csv	mse 2.0931761837568135,	r2 -1.741815114952327,	mae: 1.174612690193586
MBNBX.csv	mse 41.03061603746745,	r2 -2.4659151345708046,	mae: 6.036908318431608
MCARX.csv	mse 1.6616557359321644,	r2 -0.2378284922712839,	mae: 1.10929605639971
MCGRX.csv	mse 1116.8686584324983,	r2 -311.20558382655605,	mae: 32.121235014820385
MCIMX.csv	mse 1.0743307645103504,	r2 -0.5448302270725709,	mae: 0.8890249628490163
MCKKX.csv	mse 3.061081214403401,	r2 -79.51624428129453,	mae: 1.5563573054506015
MCKNX.csv	mse 1.050480658705343,	r2 0.02481956839581767,	mae: 0.7610711446904997
MCSDX.csv	mse 9.742904193069949,	r2 -7.45664646209509,	mae: 2.7848018587231937
MCSTX.csv	mse 5.979622263538948,	r2 -19.310318848015353,	mae: 2.339906067475087
MDFSX.csv	mse 16.689382180496086,	r2 -53.39437996239811,	mae: 4.025663115308655
MDIJX.csv	mse 7.481136161061201,	r2 -0.6234951348375453,	mae: 2.4327282390629703
MDMIX.csv	mse 28.07279828162021,	r2 -46.094555416176725,	mae: 4.65895157084786
MDNKX.csv	mse 0.3281886008889921,	r2 -0.02355859147717232,	mae: 0.5191950591471003
MDOEX.csv	mse 70.21337806059492,	r2 -964.0586477479447,	mae: 7.968422551216501
MDVZX.csv	mse 15.702643908179699,	r2 -118.69684966798633,	mae: 3.7359601938687876
MFQTX.csv	mse 455.8495162822342,	r2 -5.763822645144432,	mae: 20.353809122353915
MFTFX.csv	mse 3.917481561633851,	r2 -4.813537038531994,	mae: 1.691511330606508
MGBNX.csv	mse 3.147866566031733,	r2 -5.3165772569768475,	mae: 1.4462267865991114
MGDRX.csv	mse 13.285482187427547,	r2 -35.06856756050848,	mae: 3.5213473553611534
MGGNX.csv	mse 1.5512253451257183,	r2 -24.630159310196483,	mae: 1.229309312333534
MHICX.csv	mse 0.03272249350628461,	r2 0.38402242616620774,	mae: 0.16932167677741697
MHOBX.csv	mse 0.17112873682534518,	r2 0.29856560486443984,	mae: 0.38994820768661037
MIABX.csv	mse 1.075461809244662,	r2 -0.21690809974786207,	mae: 0.9206790754526273
MIGAX.csv	mse 7.999913521697443,	r2 -4.411424132484744,	mae: 2.365148210302129
MIGMX.csv	mse 13.572912894192811,	r2 -0.45389079044730396,	mae: 3.2213866936670783
MISGX.csv	mse 106.32445554490458,	r2 -9.613457047967762,	mae: 9.750587257257695
MLAIX.csv	mse 7.618641651960695,	r2 -0.12074812720251438,	mae: 2.0751157677627137
MLFIX.csv	mse 6.244698308489712,	r2 -1.0501192162994495,	mae: 1.890228372820828
MLOIX.csv	mse 6.316201773571368,	r2 -27.782327293144288,	mae: 2.444487196949398
MLPNX.csv	mse 46.634658721783666,	r2 -208.00166682841964,	mae: 6.381097050482068
MLTHX.csv	mse 2.678995753007428,	r2 -0.13523181003071438,	mae: 1.2904666464518537
MLXAX.csv	mse 52.17749352028552,	r2 -38.63994074513515,	mae: 7.084043409727559
MMANX.csv	mse 1.9198504970195938,	r2 0.4477993368748848,	mae: 1.0900961393348427
MMBEX.csv	mse 0.16266905556490502,	r2 -2.4592412649424236,	mae: 0.3238964722554977
MMDJX.csv	mse 24.53652778118221,	r2 -50.36390801989666,	mae: 4.898875482281712
MMECX.csv	mse 267.929188843705,	r2 -21.19652771740033,	mae: 16.177290899129357
MMFWX.csv	mse 24.81673207756926,	r2 -53.085932348814346,	mae: 4.9259497230993405
MMGEX.csv	mse 7.71078905393489,	r2 0.2176144961183587,	mae: 2.0915584643229677
MMIBX.csv	mse 0.3500243715328292,	r2 -0.09228527650746066,	mae: 0.5402610284041757
MMKSX.csv	mse 3.605259336120687,	r2 0.07784873906943823,	mae: 1.3975098005797384
MMQIX.csv	mse 5.871603135595406,	r2 -4.612504871932886,	mae: 2.232528908614974
MMXDX.csv	mse 4.603804887424893,	r2 -18.597083671270404,	mae: 2.0941524300937524
MMYLX.csv	mse 60.59575316590577,	r2 -20.451736110489573,	mae: 7.7144463729016906
MNBIX.csv	mse 3.8426807458403176,	r2 0.24531261405226157,	mae: 1.507878695618179
MNCLX.csv	mse 2.314452610938146,	r2 -40.0037686634998,	mae: 1.479488751684049
MNMIX.csv	mse 6.470669347864489,	r2 -1.1531077733566706,	mae: 1.9321575469184025
MNRZX.csv	mse 18.273353676965467,	r2 -27.647928828504703,	mae: 4.186723598267128
MOEAX.csv	mse 10.37241921752871,	r2 -91.35448878279296,	mae: 3.016760407497755
MOJCX.csv	mse 7.550932460283367,	r2 -64.102401596128,	mae: 2.6392734199330055
MORGX.csv	mse 0.05539430438671863,	r2 -3.284502261489915,	mae: 0.1624248162059025
MPLSX.csv	mse 46.93697954598687,	r2 -4.505775803942631,	mae: 5.79066499518031
MRCSX.csv	mse 2.3180020131966264,	r2 -1.9336561616175163,	mae: 1.3204246102951058
MRCVX.csv	mse 6.342085620782412,	r2 -17.198918215140665,	mae: 2.3569308552052433
MRGCX.csv	mse 47.06261750415733,	r2 -3.847813267372767,	mae: 6.039048720187538
MRJAX.csv	mse 2.1183227045089996,	r2 -21.485524775897545,	mae: 1.3787802733295431
MRSIX.csv	mse 9.643355755605835,	r2 -1.6626220544291166,	mae: 2.571015783525324
MSEPX.csv	mse 42.132125907436794,	r2 -14.244577985046561,	mae: 6.266016764483419
MSMIX.csv	mse 98.26477191220594,	r2 0.24634918257719862,	mae: 7.780801446566507
MSPRX.csv	mse 1538.257504618787,	r2 -99.34258225059465,	mae: 38.228854639207434
MSULX.csv	mse 92.09229968594467,	r2 -58.650766010342906,	mae: 9.302626748400067
MTCAX.csv	mse 531.2772214345811,	r2 -2.739344835996485,	mae: 20.045201009403826
MTERX.csv	mse 491.3422628248852,	r2 -2.7156355933483187,	mae: 19.23743528829737
MWHIX.csv	mse 1.0818886276702113,	r2 -0.9261973502456757,	mae: 0.9308144469828693
MXAYX.csv	mse 6.588453326227058,	r2 -29.820547779447956,	mae: 2.5038815144826185
MXBSX.csv	mse 9.288724905550474,	r2 -28.803956198406933,	mae: 2.9738834842587383
MXCPX.csv	mse 0.34755839045794484,	r2 0.010641184412717553,	mae: 0.47041389989449156
MXEOX.csv	mse 5.629009749577237,	r2 -36.94790174340172,	mae: 2.346738082606927
MXFMX.csv	mse 0.4987601325111036,	r2 -172.4817852212536,	mae: 0.6652098422154674
MXMGX.csv	mse 28.970948389120448,	r2 -0.8947785118213416,	mae: 4.931000884157589
MXNZX.csv	mse 2.2836351465169944,	r2 -7.722944210798877,	mae: 1.382757565146475
MXQLX.csv	mse 14.686887063937029,	r2 -3.8510687603484763,	mae: 3.6916261598256033
MXUGX.csv	mse 3.199944936042327,	r2 -20.897229543065382,	mae: 1.7294548931306575
NAKFX.csv	mse 2.5710792369634006,	r2 -5.6802998291332925,	mae: 1.4392103299340855
NAVIX.csv	mse 2.739899477179308,	r2 -0.32196794231339987,	mae: 1.1352259414430341
NBGUX.csv	mse 40.85329433463104,	r2 -3.9805982120031738,	mae: 5.81368745038083
NBHAX.csv	mse 4.769665037098629,	r2 -4.835578126738355,	mae: 2.0827084900781254
NBSMX.csv	mse 158.42678045150888,	r2 -0.8658143163571674,	mae: 12.032112499261872
NDASX.csv	mse 13.099372841612624,	r2 -14.375149033224627,	mae: 3.5259415228888944
NDGIX.csv	mse 20.758193292079593,	r2 -31.82344619819235,	mae: 4.2957579822739245
NEAGX.csv	mse 153.54233304747788,	r2 -10.41046909703823,	mae: 11.851352820398512
NEIMX.csv	mse 14.40840865167728,	r2 -3.79136989839924,	mae: 3.6041991940500697
NERYX.csv	mse 2.772710071699284,	r2 -1.6977888341321057,	mae: 1.3203876646971293
NFFCX.csv	mse 3.259365404961654,	r2 -11.295036304972252,	mae: 1.7686097392886106
NFFFX.csv	mse 215.0859538680386,	r2 -0.690842708756533,	mae: 13.757639917270815
NGCAX.csv	mse 1072.4017444159463,	r2 -3.726973254023454,	mae: 28.706155294920652
NGCRX.csv	mse 3.789595956468721,	r2 -21.51169340716485,	mae: 1.8271962657678422
NHICX.csv	mse 0.2750437344986461,	r2 0.359007697170975,	mae: 0.46604897860629746
NHIRX.csv	mse 0.2753708073155626,	r2 0.3597785963351563,	mae: 0.4687002626538888
NIFAX.csv	mse 4.924587679852258,	r2 -5.186096538656632,	mae: 1.860961215636719
NIOIX.csv	mse 51.47255905176818,	r2 -137.88331415613536,	mae: 7.0375376724395045
NMAVX.csv	mse 8.812224803023271,	r2 -9.271209032595118,	mae: 2.651877905406049
NMTRX.csv	mse 1.5430593555719223,	r2 -1.358805260338527,	mae: 1.0109329414195636
NPNAX.csv	mse 341.6574037511816,	r2 -103.86667956336468,	mae: 18.39432725508862
NPSAX.csv	mse 1.2481662025779536,	r2 0.35728872585823745,	mae: 1.0021028259586133
NPSGX.csv	mse 20.332123438994042,	r2 -52.674793074203976,	mae: 3.575675303956535
NRSIX.csv	mse 3.009295238212007,	r2 -4.523663674324456,	mae: 1.518502067036199
NSCKX.csv	mse 139.26830080576838,	r2 -123.79954598534687,	mae: 11.100878696676311
NSFEX.csv	mse 3.8046202038031254,	r2 -34.312900754984355,	mae: 1.930287395034411
NUIIX.csv	mse 3.4178909431473086,	r2 -0.19112030617507236,	mae: 1.4264862097202804
NUVBX.csv	mse 0.3803489958023491,	r2 -0.7967217269207105,	mae: 0.5276599006375268
NWALX.csv	mse 21.75015150554082,	r2 -32.31236132194199,	mae: 3.7915944168117193
NWFAX.csv	mse 33.515261390254786,	r2 -2.7112529746908867,	mae: 5.15744844835712
NWHAX.csv	mse 1.225428415560559,	r2 -0.3504987359630716,	mae: 0.926765769143032
NWJDX.csv	mse 2053.9507932594,	r2 -10.728435606215424,	mae: 39.87588084669411
NWOBX.csv	mse 2.9607750123212906,	r2 -2.6179226564545126,	mae: 1.5871430751694056
NWWLX.csv	mse 2.7150272915102973,	r2 -10.794249390344412,	mae: 1.5092847031759078
