Metric, 	Min, 	Max, 	Median
FTLSX.csv	mse 0.059659999999999797,	r2 -0.5870022699328445,	mae: 0.20466666666666597
FTMSX.csv	mse 3.7478717036371823,	r2 -0.5104831208954339,	mae: 1.6745451818181811
FTXFX.csv	mse 3.125347324617764,	r2 0.4487750046626332,	mae: 1.4792313076923058
FUGIX.csv	mse 3.863359582503439,	r2 0.2240074960735844,	mae: 1.6606243750000003
FUSRX.csv	mse 0.011487499999999937,	r2 0.9237715557323948,	mae: 0.08062499999999947
FVLIX.csv	mse 0.5999907962506241,	r2 -0.25518698125393935,	mae: 0.6734375624999994
FVRMX.csv	mse 2.378437598751376,	r2 0.691506936512706,	mae: 1.3137501250000003
FWDGX.csv	mse 0.11268571428571425,	r2 -0.24008444504334392,	mae: 0.29714285714285743
GAIEX.csv	mse 0.49948499185251866,	r2 0.7629902558501274,	mae: 0.6033331851851854
GAMPX.csv	mse 0.3148076923076921,	r2 -0.9483242269324852,	mae: 0.43615384615384617
GBUSX.csv	mse 0.06530000000000032,	r2 0.014547869129539093,	mae: 0.20600000000000077
GCEBX.csv	mse 0.5198000000000002,	r2 0.5481347175997215,	mae: 0.5199999999999998
GCGCX.csv	mse 1.3558562556252496,	r2 0.9023945770138326,	mae: 0.8675000000000006
GEDTX.csv	mse 0.8510997140015679,	r2 0.9392368801267164,	mae: 0.7620000333333337
GEFAX.csv	mse 0.16274999999999967,	r2 -0.9855127716355288,	mae: 0.27499999999999947
GEMMX.csv	mse 1.9823442381267167,	r2 0.953098492040273,	mae: 1.0818749687499998
GEQYX.csv	mse 4.490097675627627,	r2 0.523061192632941,	mae: 1.858124625
GETGX.csv	mse 5.478912904377844,	r2 0.077094454736099,	mae: 2.02375015625
GGZPX.csv	mse 0.7354078323079225,	r2 0.27106452808382797,	mae: 0.7484616153846151
GICPX.csv	mse 8.167523125002846,	r2 0.8325607919282523,	mae: 2.3781247812500004
GIDHX.csv	mse 0.08888125000000004,	r2 0.6897652712743891,	mae: 0.24500000000000005
GIZRX.csv	mse 0.39221818181818224,	r2 0.3844270088188402,	mae: 0.5500000000000004
GLCUX.csv	mse 4.757794669474633,	r2 0.24110525294133633,	mae: 1.7100000000000004
GLIRX.csv	mse 0.025406451612903322,	r2 0.8948564243019306,	mae: 0.1303225806451614
GMAGX.csv	mse 0.08754000000000002,	r2 -0.7403578528827022,	mae: 0.27599999999999997
GMOEX.csv	mse 2.041037190000906,	r2 0.9521698652662132,	mae: 1.1006250937499993
GMWEX.csv	mse 0.22237187500000066,	r2 0.7079961590860586,	mae: 0.41093750000000034
GNSRX.csv	mse 5.351616010626403,	r2 0.8908008696570819,	mae: 1.6821877187500003
GOGFX.csv	mse 6.045188230002971,	r2 0.6294778159926591,	mae: 2.1175001562500007
GOIIX.csv	mse 0.24822807312537537,	r2 0.862948128301129,	mae: 0.42218743750000026
GPPSX.csv	mse 0.00013571428571427992,	r2 0.7086527929901423,	mae: 0.00785714285714269
GQGIX.csv	mse 0.3487937499999997,	r2 0.26671769215860863,	mae: 0.46937499999999976
GSAYX.csv	mse 0.03217727272727258,	r2 0.7600279821998706,	mae: 0.13954545454545428
GSGAX.csv	mse 0.055996875000000015,	r2 0.9320692192440692,	mae: 0.18906250000000002
GSPAX.csv	mse 0.38921250250012496,	r2 0.6226022972594745,	mae: 0.5293749999999999
GSRKX.csv	mse 0.42456875000000005,	r2 0.48061801856884623,	mae: 0.5531250000000003
GSSFX.csv	mse 0.0944499999999999,	r2 0.36610738255033615,	mae: 0.24785714285714303
GTALX.csv	mse 0.4356000000000002,	r2 nan,	mae: 0.6600000000000001
GTBCX.csv	mse 0.6399999999999983,	r2 nan,	mae: 0.7999999999999989
GTIHX.csv	mse 0.2401000000000002,	r2 nan,	mae: 0.4900000000000002
GTMEX.csv	mse 0.056180000000000244,	r2 0.0,	mae: 0.10600000000000023
GTRAX.csv	mse 0.03186249999999992,	r2 0.9541648714321779,	mae: 0.14187499999999975
GTTUX.csv	mse 11.475136164213632,	r2 -0.6010003405983211,	mae: 3.0057898421052642
GVMCX.csv	mse 3.1679124000029657,	r2 0.2884802993713028,	mae: 1.4837500937499994
GWHIX.csv	mse 0.023666676666833045,	r2 -0.22255250257569115,	mae: 0.10333349999999857
HAGCX.csv	mse 13.25613086000864,	r2 0.8812286510134949,	mae: 3.099062031249999
HBGHX.csv	mse 1.690575451250532,	r2 0.8799200312846988,	mae: 0.8468751562500001
HBNBX.csv	mse 0.07456874999999993,	r2 0.9261048218678569,	mae: 0.20937499999999998
HDCTX.csv	mse 0.052459374999999905,	r2 0.7432020861866625,	mae: 0.19343749999999985
HDGSX.csv	mse 1.7726680387519071,	r2 0.3075486720246665,	mae: 1.1474996562500004
HDVIX.csv	mse 0.2703718750000001,	r2 0.7945067567788229,	mae: 0.43656249999999985
HEIFX.csv	mse 0.2544969406252501,	r2 0.8055466425914777,	mae: 0.43156262500000003
HEOTX.csv	mse 0.7277777777777784,	r2 -0.3769471714772228,	mae: 0.7233333333333335
HERSX.csv	mse 0.1938999999999994,	r2 0.8740538392170036,	mae: 0.3479310344827582
HFHIX.csv	mse 0.01676785714285717,	r2 0.8866161128284388,	mae: 0.08535714285714306
HFHYX.csv	mse 0.016467857142857166,	r2 0.8884553710897001,	mae: 0.08535714285714306
HFKVX.csv	mse 0.07134375000000012,	r2 -0.1260728026043212,	mae: 0.2193750000000002
HFMRX.csv	mse 3.4451107543759627,	r2 0.903305972460124,	mae: 1.5565627812499991
HGHAX.csv	mse 2.714352258753128,	r2 0.8363588375315226,	mae: 1.3334371875000002
HGXIX.csv	mse 0.45537999999999984,	r2 -0.8894599409154778,	mae: 0.5846666666666669
HGXRX.csv	mse 0.4329266666666666,	r2 -0.836510180995476,	mae: 0.5699999999999996
HIBSX.csv	mse 21.87681821501471,	r2 0.5564561421995347,	mae: 3.991874406249999
HIISX.csv	mse 0.5139222222222223,	r2 0.042106056430963545,	mae: 0.6255555555555556
HNCRX.csv	mse 0.963977940000968,	r2 0.8594136803510525,	mae: 0.7940622187500004
HNGSX.csv	mse 5.229117886667833,	r2 -1.371063714372721,	mae: 1.778333833333333
HQIIX.csv	mse 0.9731779556257196,	r2 0.43564497015891757,	mae: 0.8078124687500003
HRCPX.csv	mse 12.513238360627234,	r2 0.7923055253481244,	mae: 2.7275000937500025
HROAX.csv	mse 0.16402777777777786,	r2 -0.18427122028180043,	mae: 0.3283333333333334
HSDAX.csv	mse 0.005787499999999991,	r2 0.9468640615137431,	mae: 0.05812499999999993
HSLRX.csv	mse 9.363375591252712,	r2 0.9322817144276654,	mae: 2.415625343749999
HSNRX.csv	mse 0.030367857142857186,	r2 0.9415411246907744,	mae: 0.13464285714285734
HUDIX.csv	mse 0.6874245016004003,	r2 -1.2601398454112482,	mae: 0.7336002400000002
HVOYX.csv	mse 1.118868775001092,	r2 0.3095158294003846,	mae: 0.8956250937499989
HWLIX.csv	mse 6.905706411252412,	r2 -0.3859555191073689,	mae: 2.2806250937500008
IATCX.csv	mse 0.882753846153846,	r2 0.37537566958996027,	mae: 0.3769230769230771
IBLLX.csv	mse 1.13022834562656,	r2 0.8027369385533176,	mae: 0.9084374374999994
ICEYX.csv	mse 3.314988953127407,	r2 0.74495009741152,	mae: 1.5178118437500001
ICPUX.csv	mse 0.15356818181818196,	r2 -0.2456071846934802,	mae: 0.33318181818181847
ICTTX.csv	mse 0.8545123012908704,	r2 0.9337677516179345,	mae: 0.737096548387097
IEMCX.csv	mse 0.12445714285714285,	r2 -2.621377672209028,	mae: 0.2771428571428572
IEMJX.csv	mse 0.38496071428571504,	r2 0.9273701591659228,	mae: 0.46535714285714336
IENYX.csv	mse 3.923189957500319,	r2 0.8507626296456672,	mae: 1.543437250000002
IEOPX.csv	mse 1.931933990625311,	r2 0.9308037905386103,	mae: 0.9096874375000004
IEOTX.csv	mse 2.0041898506255653,	r2 0.9308715705428974,	mae: 0.9703121874999998
IFAFX.csv	mse 0.5727905668757184,	r2 0.718056564926639,	mae: 0.6478124687500001
IFAIX.csv	mse 0.1773872212508747,	r2 -1.856475727802799,	mae: 0.3374994999999996
IFBFX.csv	mse 0.046768749999999984,	r2 0.29775004105764546,	mae: 0.1781250000000001
IGZAX.csv	mse 0.0060416666666666605,	r2 0.900053993819431,	mae: 0.06333333333333331
IHAYX.csv	mse 0.19038139062593734,	r2 0.9318008864281239,	mae: 0.3650001249999998
IHYAX.csv	mse 0.03021874999999998,	r2 0.9208967017370567,	mae: 0.12562499999999993
IIBTX.csv	mse 0.05896250000000021,	r2 0.9419142097074659,	mae: 0.18937500000000057
IIMDX.csv	mse 0.39963427750018743,	r2 0.8984501263734603,	mae: 0.5165624375000004
IIRGX.csv	mse 0.31526875000000004,	r2 0.901610867144383,	mae: 0.48625000000000007
IIRSX.csv	mse 0.8585218250003127,	r2 0.8430973442743833,	mae: 0.7940625625
IMLLX.csv	mse 0.20371249999999996,	r2 0.8867861940567441,	mae: 0.38625000000000015
INPEX.csv	mse 0.13200000000000034,	r2 0.747529817970016,	mae: 0.3074074074074073
INVYX.csv	mse 1.7069745212506255,	r2 0.7778365961294003,	mae: 1.0150000000000001
IPLSX.csv	mse 3.877141423127845,	r2 0.8567166512995305,	mae: 1.4565625937500002
IRPVX.csv	mse 0.21284400000000006,	r2 0.8472723778356976,	mae: 0.38440000000000013
IRSBX.csv	mse 1.4593824090916359,	r2 0.6063391724382283,	mae: 1.1381821818181819
ISGKX.csv	mse 0.250896875,	r2 0.863196490455883,	mae: 0.3615625000000001
ISJBX.csv	mse 0.8571941575010621,	r2 0.7981999507383848,	mae: 0.8312501874999998
ISKAX.csv	mse 0.12854062499999994,	r2 0.9035238040231253,	mae: 0.24343749999999986
ISNTX.csv	mse 1.3388244807146064,	r2 0.8601056851853046,	mae: 0.8096426785714291
ISOPX.csv	mse 2.104033770625343,	r2 0.9092340819835887,	mae: 1.04406240625
ITBVX.csv	mse 0.0659952380952381,	r2 0.7046200969446992,	mae: 0.22047619047619044
IVKIX.csv	mse 1.3324224812506875,	r2 -0.1369151213649753,	mae: 0.9571876875
IVTBX.csv	mse 0.15127272727272717,	r2 -0.583144493072008,	mae: 0.3527272727272728
IXISX.csv	mse 0.32942500000000013,	r2 0.8595973835168755,	mae: 0.4550000000000001
IYSIX.csv	mse 2.7770935462522175,	r2 0.928376609161018,	mae: 1.3062500312499985
IZIFX.csv	mse 0.3087099999999992,	r2 -1.4830886788658648,	mae: 0.4329999999999995
JABJX.csv	mse 0.02751999999999994,	r2 -0.21640735502121577,	mae: 0.10399999999999991
JAOSX.csv	mse 3.78437611375397,	r2 0.4701135798732772,	mae: 1.6212502187500002
JAQTX.csv	mse 0.31806551724137916,	r2 0.8890427029446795,	mae: 0.4396551724137928
JARTX.csv	mse 6.525013658127251,	r2 0.8831327384820942,	mae: 2.214062
JASOX.csv	mse 3.057236171000752,	r2 -0.3830740021499921,	mae: 1.41950025
JCAPX.csv	mse 7.998795815627783,	r2 0.876843626511035,	mae: 2.4578122187499996
JCVWX.csv	mse 6.673654272416268,	r2 0.2797294108322942,	mae: 2.0910343448275857
JDESX.csv	mse 2.6321380418783744,	r2 0.7093939241348513,	mae: 1.4450000624999997
JESRX.csv	mse 0.6206388888888891,	r2 -0.49530521144952977,	mae: 0.6150000000000002
JFAIX.csv	mse 3.0107658440007476,	r2 -0.008510221902417126,	mae: 1.4705000499999992
JFEAX.csv	mse 0.3766281250000004,	r2 0.5190034730229289,	mae: 0.5153125000000003
JFHYX.csv	mse 0.007462499999999997,	r2 -2.184000000000002,	mae: 0.065
JFIGX.csv	mse 0.009271874999999945,	r2 0.9226497101726747,	mae: 0.0659374999999999
JHYFX.csv	mse 0.037343750000000085,	r2 0.9278938848395194,	mae: 0.13937500000000025
JHYRX.csv	mse 0.038406250000000065,	r2 0.92576584643791,	mae: 0.14187500000000014
JIAFX.csv	mse 0.06570476190476182,	r2 0.6186361039966101,	mae: 0.21238095238095225
JIGBX.csv	mse 0.06320500000000001,	r2 0.651473126402682,	mae: 0.21150000000000002
JITCX.csv	mse 0.029665625000000046,	r2 0.9175908362885057,	mae: 0.13718750000000013
JLBAX.csv	mse 0.09324062499999998,	r2 0.9089273227284221,	mae: 0.21718749999999998
JLGIX.csv	mse 1.7980863257149995,	r2 0.8736780945166189,	mae: 1.1157145714285712
JLHGX.csv	mse 0.32783750000000017,	r2 0.897929033798122,	mae: 0.42500000000000004
JLPCX.csv	mse 2.5175862781254987,	r2 0.8835347391469768,	mae: 1.0031248125000012
JLPYX.csv	mse 2.969035992858644,	r2 -0.08665645639998587,	mae: 1.0664287857142842
JLVZX.csv	mse 0.8833466350012192,	r2 -0.0518081542417661,	mae: 0.7921872812500002
JMADX.csv	mse 0.019259999999999906,	r2 -0.5587568792489381,	mae: 0.10399999999999957
JMIEX.csv	mse 3.0813281887520594,	r2 0.9331948537130825,	mae: 1.4040626874999997
JMKIX.csv	mse 0.05620312499999998,	r2 0.9362329509400799,	mae: 0.1803124999999999
JMOAX.csv	mse 0.22058125000000012,	r2 0.9233392071202243,	mae: 0.37000000000000044
JMTRX.csv	mse 0.039734374999999794,	r2 0.9302630424290294,	mae: 0.15781249999999958
JNGSX.csv	mse 0.4488374999999998,	r2 0.8450581405834721,	mae: 0.5824999999999999
JNOSX.csv	mse 3.7666787918786246,	r2 0.47045510742494323,	mae: 1.6184379375
JOECX.csv	mse 0.11875001000079999,	r2 0.024313207382891333,	mae: 0.3030000000000001
JPBRX.csv	mse 1.0946653607701153,	r2 0.7236182574515645,	mae: 0.9088461153846155
JPVRX.csv	mse 0.4235250000000001,	r2 0.508359561587235,	mae: 0.5312500000000001
JRTIX.csv	mse 0.29387333333333354,	r2 -1.1727907832647637,	mae: 0.4486666666666667
JRTTX.csv	mse 0.382808695652174,	r2 0.6033314502727042,	mae: 0.5243478260869565
JRTYX.csv	mse 0.4297642857142856,	r2 -1.0146373314135784,	mae: 0.5507142857142855
JRYPX.csv	mse 0.5498259259259258,	r2 0.8815818652014863,	mae: 0.4981481481481482
JSAZX.csv	mse 1.1039737631261564,	r2 0.8922468030640819,	mae: 0.8524995937499995
JSCAX.csv	mse 1.985712012175215,	r2 0.563988466520071,	mae: 1.1121736521739123
JSECX.csv	mse 7.243647570001343,	r2 0.9140056449412244,	mae: 1.8078125937500018
JSGIX.csv	mse 1.9761110921435703,	r2 0.8348411259736958,	mae: 1.1903572857142852
JSIYX.csv	mse 0.2185666695239051,	r2 0.4203296172677624,	mae: 0.38047619047619075
JSIZX.csv	mse 0.19966554375059373,	r2 0.9251546713441653,	mae: 0.33718746875
JSLAX.csv	mse 0.6309749718753124,	r2 0.8822674842449962,	mae: 0.6300000000000001
JSLGX.csv	mse 0.4906248262503756,	r2 0.8899957459161338,	mae: 0.5499999375000002
JSNIX.csv	mse 0.003330000000000011,	r2 -0.6009615384615379,	mae: 0.04699999999999989
JSRCX.csv	mse 0.19590008125031272,	r2 0.9263482373693313,	mae: 0.33562518750000014
JSTCX.csv	mse 0.012599999999999981,	r2 0.9308611967147494,	mae: 0.08624999999999994
JSVAX.csv	mse 2.186807276250997,	r2 0.7954195993340551,	mae: 1.241250249999999
JTMRX.csv	mse 0.04092142857142843,	r2 -0.4393180798564331,	mae: 0.1649999999999993
JTQEX.csv	mse 0.18673125000000002,	r2 -0.9155683607759553,	mae: 0.369375
JTTQX.csv	mse 0.25350624999999993,	r2 -1.2481743733285309,	mae: 0.411875
JUTUX.csv	mse 0.7627656586683335,	r2 -0.2555353996939147,	mae: 0.7566659333333337
JVXIX.csv	mse 2.760649413750968,	r2 0.8857451385666755,	mae: 1.3156249062499998
KAMAX.csv	mse 0.010480000000000019,	r2 0.22000595415301893,	mae: 0.07600000000000015
KAMIX.csv	mse 0.011329999999999958,	r2 0.21122250069618487,	mae: 0.07899999999999992
KCEIX.csv	mse 0.022266666666666584,	r2 -0.24713041073157238,	mae: 0.13777777777777742
KCXIX.csv	mse 0.3600888888888888,	r2 0.11552364086266731,	mae: 0.5111111111111113
KGIIX.csv	mse 0.3348947368421057,	r2 0.23099968704917806,	mae: 0.448421052631579
KIFAX.csv	mse 0.46288462562587473,	r2 0.8182620970559205,	mae: 0.5378126875000004
KIFYX.csv	mse 0.460956069375687,	r2 0.8189150911144316,	mae: 0.5362499374999998
KMKYX.csv	mse 10.7028161787525,	r2 0.007717785672810784,	mae: 2.7396876249999993
LABFX.csv	mse 0.21683749999999963,	r2 0.9270676879175148,	mae: 0.3443749999999999
LAFFX.csv	mse 0.4388215637504387,	r2 0.60980951685412,	mae: 0.5878123750000007
LAVSX.csv	mse 0.3135947368421051,	r2 -0.443037054976992,	mae: 0.4805263157894735
LBSCX.csv	mse 1.220303616251031,	r2 -0.09691325391519645,	mae: 0.9896877187499997
LCMNX.csv	mse 0.20741363636363605,	r2 0.7177884722156241,	mae: 0.3940909090909088
LCMRX.csv	mse 4.653257430002332,	r2 0.7664754478152658,	mae: 1.8408329166666668
LCROX.csv	mse 0.057746666666666786,	r2 0.1503622714551004,	mae: 0.20933333333333395
LEBIX.csv	mse 0.04154285714285725,	r2 -0.6256189107171379,	mae: 0.14857142857142921
LEDOX.csv	mse 0.22780000000000156,	r2 -3.9470953731073415,	mae: 0.3800000000000005
LEOIX.csv	mse 0.028759999999999973,	r2 0.8624375952886312,	mae: 0.1259999999999999
LEQAX.csv	mse 0.08052500000000026,	r2 0.7783546142671451,	mae: 0.2583333333333337
LFITX.csv	mse 0.7743586400010737,	r2 0.7186543792391064,	mae: 0.775000538461537
LFRAX.csv	mse 0.00753125000000002,	r2 0.8551497712297991,	mae: 0.060625000000000095
LGBOX.csv	mse 0.04535000000000015,	r2 -0.2620593692022273,	mae: 0.16666666666666705
LGLCX.csv	mse 8.552306818621647,	r2 0.8656959996043218,	mae: 2.033448137931033
LGOQX.csv	mse 2.166274416251248,	r2 0.9226908919851385,	mae: 1.1924998749999998
LGPIX.csv	mse 60.24489168128694,	r2 0.6933868596892827,	mae: 6.512499531249999
LHYFX.csv	mse 0.024490624999999964,	r2 0.9387843774013043,	mae: 0.11343749999999994
LICVX.csv	mse 0.4564368421052634,	r2 0.12358610492050826,	mae: 0.5668421052631579
LIGNX.csv	mse 0.1536666666666672,	r2 -0.161014103425122,	mae: 0.3200000000000003
LIIAX.csv	mse 0.06526875000000001,	r2 0.9259267058390772,	mae: 0.203125
LIXRX.csv	mse 0.15701557750025,	r2 0.9177088338498374,	mae: 0.3221874374999999
LMARX.csv	mse 11.977947291255091,	r2 0.8050288341764851,	mae: 2.9553128437500003
LMCQX.csv	mse 2.3422735968769066,	r2 0.6498259148147016,	mae: 1.30499953125
LMIAX.csv	mse 0.022387499999999998,	r2 0.9176705204740927,	mae: 0.11437499999999995
LMVTX.csv	mse 28.740099900008502,	r2 0.7202442675327911,	mae: 4.510312500000001
LMWDX.csv	mse 0.02165000000000003,	r2 -3.8447552447552455,	mae: 0.10000000000000003
LNOCX.csv	mse 0.14284736842105228,	r2 -0.11536747847903883,	mae: 0.3152631578947366
LNYFX.csv	mse 0.06940312500000007,	r2 0.8985828906576098,	mae: 0.2084375000000001
LPCIX.csv	mse 0.06247368421052633,	r2 0.4057900755112679,	mae: 0.21263157894736848
LPFAX.csv	mse 0.06804999999999974,	r2 0.054751707373542735,	mae: 0.22499999999999973
LPHRX.csv	mse 0.4990196761293866,	r2 0.8584842151273864,	mae: 0.6083873225806451
LPRAX.csv	mse 0.08529374999999964,	r2 0.9187929850947353,	mae: 0.22749999999999987
LPRRX.csv	mse 0.10613437500000034,	r2 0.9127007109068122,	mae: 0.26093750000000016
LPSDX.csv	mse 0.23571874999999975,	r2 0.9025439880599267,	mae: 0.40124999999999983
LPXIX.csv	mse 0.024027777777777773,	r2 0.18272864701436087,	mae: 0.11833333333333337
LRRTX.csv	mse 0.011594736842105248,	r2 0.36985125858123535,	mae: 0.07947368421052621
LSITX.csv	mse 17.110419698403874,	r2 0.8111878007813994,	mae: 3.6680003599999997
LSSIX.csv	mse 3.2824748918768445,	r2 0.9024134035934329,	mae: 1.4543750312500003
LTMLX.csv	mse 0.7684294317650595,	r2 -1.0359383026154956,	mae: 0.7335294117647064
LTSEX.csv	mse 0.2544343749999992,	r2 0.8620844442487055,	mae: 0.4234374999999995
LUBYX.csv	mse 0.0006937500000000037,	r2 0.48833189282627143,	mae: 0.020625000000000115
LYFIX.csv	mse 1.0087666666666677,	r2 -1.9717302278893505,	mae: 0.7566666666666675
MAAUX.csv	mse 0.29756666666666687,	r2 -0.24824050337916748,	mae: 0.473333333333333
MAKOX.csv	mse 0.17432857142857155,	r2 -2.47890364095463,	mae: 0.35571428571428587
MAMHX.csv	mse 0.42182171187571965,	r2 0.8438524646620262,	mae: 0.5509374687499996
MAPOX.csv	mse 12.87143799688492,	r2 0.8417205467935044,	mae: 3.06843821875
MAUCX.csv	mse 0.0009375000000000059,	r2 0.8051877773368425,	mae: 0.023750000000000087
MBBIX.csv	mse 0.5386045454545446,	r2 -1.253534592978271,	mae: 0.46681818181818124
MBDFX.csv	mse 0.050065624999999996,	r2 0.9319347892498624,	mae: 0.17718749999999994
MBNBX.csv	mse 1.5335064418763422,	r2 0.873224832865318,	mae: 0.8618752812499998
MCARX.csv	mse 0.18617512750043702,	r2 0.8639744305767775,	mae: 0.3475001874999999
MCGRX.csv	mse 2.1204630337510304,	r2 0.36683753137780817,	mae: 1.1693752812499998
MCIMX.csv	mse 1.312200337778557,	r2 -1.038343487907769,	mae: 0.9733334444444447
MCKKX.csv	mse 0.10208000000000035,	r2 -1.835476792311331,	mae: 0.24200000000000035
MCKNX.csv	mse 0.11172499999999985,	r2 0.8974691992389128,	mae: 0.27249999999999996
MCMFX.csv	mse 1.353699108000198,	r2 -3.711862009913812,	mae: 0.713999800000002
MCSDX.csv	mse 1.5941603920013958,	r2 -0.36729796381572255,	mae: 1.0999997999999984
MCSTX.csv	mse 0.1468583333333334,	r2 0.3938501049059283,	mae: 0.1858333333333334
MDFSX.csv	mse 0.14476666666666674,	r2 0.5192215878754524,	mae: 0.3129629629629631
MDIJX.csv	mse 0.9894970262509356,	r2 0.7896341829965389,	mae: 0.8353125624999991
MDMIX.csv	mse 1.1827010000004263,	r2 -0.7471296515236157,	mae: 0.8728575714285708
MDNKX.csv	mse 0.033143750000000034,	r2 0.8966940085982805,	mae: 0.14250000000000007
MDOEX.csv	mse 0.10917499999999918,	r2 -1.013892491713487,	mae: 0.28249999999999886
MDVZX.csv	mse 0.1931099999999995,	r2 -3.362194763830221,	mae: 0.3469999999999994
MFQTX.csv	mse 20.131723236876187,	r2 0.6506227139281298,	mae: 1.5293746875
MFTFX.csv	mse 0.27864374999999997,	r2 0.5813328622314617,	mae: 0.42937500000000006
MGBNX.csv	mse 0.027768749999999905,	r2 0.9415201888122647,	mae: 0.13437499999999963
MGDRX.csv	mse 0.48696666666666594,	r2 -1.21708979668119,	mae: 0.5744444444444441
MGGNX.csv	mse 0.0740866666666666,	r2 -0.29220930232558184,	mae: 0.20333333333333314
MHICX.csv	mse 0.005574999999999997,	r2 0.893213417907628,	mae: 0.05437500000000005
MHOBX.csv	mse 0.01707812499999991,	r2 0.9287230179248082,	mae: 0.09218749999999984
MIABX.csv	mse 0.06346249999999998,	r2 0.9278191774072391,	mae: 0.20249999999999996
MIEMX.csv	mse 2.1306167818199078,	r2 0.20271001909014275,	mae: 0.7763629999999995
MIGAX.csv	mse 0.09030937499999968,	r2 0.9367514277929098,	mae: 0.23843749999999947
MIGMX.csv	mse 2.0821312587517493,	r2 0.7837024649968936,	mae: 1.2781251249999999
MISGX.csv	mse 2.099869565217388,	r2 0.618853593837871,	mae: 0.9843478260869556
MLAIX.csv	mse 0.7847843418752491,	r2 0.8865624724578087,	mae: 0.7196873749999996
MLFIX.csv	mse 0.6214409531258442,	r2 0.8021213127349779,	mae: 0.6821877187500005
MLOIX.csv	mse 0.21182608695652175,	r2 -0.0022019536749011692,	mae: 0.3843478260869565
MLPNX.csv	mse 0.08446071428571424,	r2 0.6136758240219555,	mae: 0.22892857142857123
MLTHX.csv	mse 0.3084000843755317,	r2 0.8723726402518468,	mae: 0.46125009375000003
MLXAX.csv	mse 2.0018086352389526,	r2 -1.105332804752397,	mae: 1.1228569523809524
MMANX.csv	mse 0.2472593749999996,	r2 0.9277294661721396,	mae: 0.2609374999999998
MMBEX.csv	mse 0.06531538461538472,	r2 -0.992257156264666,	mae: 0.18846153846153854
MMDJX.csv	mse 1.0098921476924612,	r2 -1.032315894308868,	mae: 0.7769229230769231
MMECX.csv	mse 3.2575605137512804,	r2 0.7364347839527887,	mae: 1.4865628437499998
MMFWX.csv	mse 0.9925156092310004,	r2 -1.1176695768277112,	mae: 0.7623077692307694
MMGEX.csv	mse 0.8479531250000001,	r2 0.9127500604104826,	mae: 0.5928125000000003
MMIBX.csv	mse 0.02954062499999998,	r2 0.9062606910708177,	mae: 0.1346875
MMKSX.csv	mse 0.44201562499999997,	r2 0.8891336017696141,	mae: 0.5215625
MMQIX.csv	mse 0.7018909090909097,	r2 -0.28240242833948637,	mae: 0.6563636363636367
MMXDX.csv	mse 0.40671538461538503,	r2 -1.0564411414484125,	mae: 0.4376923076923082
MMYLX.csv	mse 0.48035625000000054,	r2 0.8350424080541765,	mae: 0.586875
MNBIX.csv	mse 0.46159495042640675,	r2 0.9107501344249803,	mae: 0.5530375937500005
MNCLX.csv	mse 0.05177777777777783,	r2 -0.08726084927671596,	mae: 0.1888888888888888
MNMIX.csv	mse 0.8067687499999998,	r2 0.7380979342949595,	mae: 0.37749999999999995
MNRZX.csv	mse 1.29154,	r2 -3.108422083953635,	mae: 0.79
MOEAX.csv	mse 0.12217142857142853,	r2 -0.11732427488894648,	mae: 0.2685714285714287
MOJCX.csv	mse 0.17136250000000014,	r2 -0.5126546487731545,	mae: 0.33250000000000024
MORGX.csv	mse 0.02154166666666661,	r2 -0.5432835820895507,	mae: 0.1224999999999999
MPLSX.csv	mse 0.480556365000125,	r2 0.941517776497735,	mae: 0.5243751249999999
MRCSX.csv	mse 0.06538965517241382,	r2 0.9151287498009119,	mae: 0.19689655172413784
MRCVX.csv	mse 0.07806818181818183,	r2 0.672078364462095,	mae: 0.23045454545454547
MRGCX.csv	mse 2.678666095002,	r2 0.7311305389687399,	mae: 1.4528127500000003
MRJAX.csv	mse 0.1639666666666668,	r2 -1.071830330896867,	mae: 0.3183333333333338
MRSIX.csv	mse 1.0846973893762182,	r2 0.7094825163892164,	mae: 0.90843765625
MSEPX.csv	mse 1.3071959640015511,	r2 0.1941953174494836,	mae: 0.8925003499999997
MSMIX.csv	mse 18.535352241876378,	r2 0.8590851803706739,	mae: 1.9487499374999993
MSPRX.csv	mse 3.7810198400001043,	r2 0.6550923929476878,	mae: 1.4430000000000003
MSULX.csv	mse 0.34164642857142846,	r2 0.7834272930764538,	mae: 0.5010714285714285
MTCAX.csv	mse 13.524922810629104,	r2 0.9055347053136971,	mae: 3.1096869062500017
MTERX.csv	mse 12.069814741257233,	r2 0.9093004156068244,	mae: 2.9228126562500005
MWHIX.csv	mse 0.04311874999999992,	r2 0.9220986723802589,	mae: 0.14875000000000016
MXAYX.csv	mse 0.2548058823529413,	r2 -0.3783757983243625,	mae: 0.4005882352941179
MXBSX.csv	mse 0.42234117647058783,	r2 -0.5044904237983834,	mae: 0.5282352941176469
MXCPX.csv	mse 0.03872187500000001,	r2 0.891322002476084,	mae: 0.15406250000000013
MXEOX.csv	mse 0.2336,	r2 -0.46349637076744,	mae: 0.3907692307692306
MXFMX.csv	mse 0.0033571428571428307,	r2 -0.023009950248748856,	mae: 0.047142857142856896
MXMGX.csv	mse 3.2456486331278125,	r2 0.7924569728607099,	mae: 1.554687875
